file_size,file_entropy,mime_mismatch,filename_length,filename_complexity,special_char_count,is_hidden,is_executable_ext,is_script_ext,is_macro_ext,is_archive_ext,has_double_extension,is_dangerous_extension,suspicious_string_count,suspicious_url_count,suspicious_cmd_count,powershell_indicator,javascript_indicator,vba_macro_indicator,obfuscation_score,encoded_content_indicator,eval_indicator,nested_archive_depth,archive_has_executable,archive_has_script,compression_ratio,non_ascii_ratio,magic_entropy,magic_is_pe,extension_category,label
1024,7.0614,0,16,0.25,4,1,1,0,0,0,0,1,13,5,4,1,1,0,0.88,1,0,0,0,0,3.43,0.3535,5.1167,1,executable,MALICIOUS
13230,5.9122,0,11,0.2727,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0.14,0,0,0,0,0,1.0,0.3072,3.9029,0,document,CLEAN
17556,3.7362,0,17,0.1176,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,1.0,0.2922,2.0466,0,document,CLEAN
135925,3.5982,0,21,0.0476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,1.0,0.1493,4.9232,0,document,CLEAN
4964,5.2529,0,12,0.0833,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.12,0,0,0,0,0,1.0,0.2631,2.0542,0,image,CLEAN
146240,5.6711,0,15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,1.0,0.1272,3.883,0,media,CLEAN
56425,6.6858,1,13,0.2308,3,1,0,1,0,0,0,1,3,0,0,0,0,0,0.23,0,0,0,0,0,3.33,0.4757,3.5031,0,script,SUSPICIOUS
217580,7.6554,1,28,0.1071,3,0,0,0,0,1,0,1,13,2,5,0,0,0,0.76,0,1,2,1,1,4.83,0.4126,5.6482,0,archive,MALICIOUS
1054396,5.3821,0,28,0.0714,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.09,0,0,0,0,0,1.0,0.3159,4.4167,0,image,CLEAN
27500,5.3869,0,29,0.0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.1,0,0,0,0,0,1.0,0.2602,3.574,0,document,CLEAN
8083,4.942,0,26,0.0385,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.04,0,0,0,0,0,1.0,0.2817,4.662,0,media,CLEAN
188841,3.9804,0,33,0.0909,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0.02,0,0,0,0,0,1.0,0.3131,4.3481,0,document,CLEAN
3648,4.998,0,40,0.025,1,0,0,1,0,0,0,1,4,2,0,1,0,0,0.29,0,1,0,0,0,2.04,0.2281,3.4572,0,script,SUSPICIOUS
484315,3.5704,0,32,0.0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.04,0,0,0,0,0,1.0,0.3069,4.3048,0,document,CLEAN
5025,6.5484,0,44,0.0455,2,0,0,0,1,0,0,0,1,2,1,0,1,1,0.54,1,1,0,0,0,1.84,0.2004,3.3619,0,document,SUSPICIOUS
160979,6.2317,0,20,0.05,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0.06,0,0,0,0,0,1.0,0.167,4.133,0,document,CLEAN
80763,4.0755,0,10,0.1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0.15,0,0,0,0,0,1.0,0.162,2.789,0,document,CLEAN
44236,4.9018,0,28,0.0357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,1.0,0.31,4.772,0,document,CLEAN
167025,4.9034,0,21,0.1429,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0.12,0,0,0,0,0,1.0,0.2059,4.2851,0,document,CLEAN
15575,4.8561,0,25,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.12,0,0,0,0,0,1.0,0.1167,3.9567,0,document,CLEAN
10558,7.3,0,23,0.087,2,0,0,1,0,0,0,1,4,0,2,0,0,0,0.2,0,0,0,0,0,1.45,0.4529,5.6024,0,script,SUSPICIOUS
26330,4.8738,0,20,0.15,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0.03,0,0,0,0,0,1.0,0.1793,2.1568,0,document,CLEAN
288097,4.2983,0,23,0.1304,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0.13,0,0,0,0,0,1.0,0.2752,4.4223,0,media,CLEAN
702,4.3502,0,27,0.1111,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0.08,0,0,0,0,0,1.0,0.1927,3.673,0,media,CLEAN
17389,4.6514,0,31,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.11,0,0,0,0,0,1.0,0.327,2.0868,0,media,CLEAN
152261,6.8,0,9,0.1111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.09,0,0,0,0,0,1.0,0.2848,3.0436,0,media,CLEAN
93103,6.7315,1,13,0.5385,7,0,1,0,0,0,0,1,12,1,5,1,0,0,0.62,1,1,0,0,0,1.93,0.608,4.5916,1,executable,MALICIOUS
558329,4.8378,0,27,0.0741,2,1,0,0,0,0,0,0,1,2,0,0,0,0,0.11,0,0,0,0,0,1.0,0.1009,2.8144,0,media,CLEAN
1192653,5.3075,0,35,0.0286,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.04,0,0,0,0,0,1.0,0.129,3.1013,0,image,CLEAN
28777,4.7152,0,15,0.1333,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.14,0,0,0,0,0,1.0,0.1746,4.0353,0,media,CLEAN
57127,4.6041,0,8,0.25,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.07,0,0,0,0,0,1.0,0.0815,4.8095,0,document,CLEAN
36706,6.6378,1,41,0.122,5,1,1,0,0,0,1,1,7,7,1,1,1,0,0.91,1,1,0,0,0,2.96,0.7888,5.59,1,executable,MALICIOUS
103946,7.7289,1,48,0.1667,8,0,1,0,0,0,1,1,6,1,3,0,0,0,0.57,1,1,0,0,0,2.03,0.3929,4.8555,1,executable,MALICIOUS
325752,6.8,0,28,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.05,0,0,0,0,0,1.0,0.1987,4.5649,0,document,CLEAN
387556,4.0444,0,19,0.1579,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,1.0,0.2682,2.3833,0,image,CLEAN
39432,4.831,0,19,0.1053,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.14,0,0,0,0,0,1.0,0.2456,2.6881,0,document,CLEAN
2142,6.0506,0,40,0.025,1,0,0,1,0,0,0,1,3,0,2,0,0,0,0.27,0,1,0,0,0,1.31,0.1665,4.1632,0,script,SUSPICIOUS
1896,4.5095,0,11,0.1818,2,0,0,0,1,0,0,0,4,0,2,0,1,1,0.55,1,0,0,0,0,3.38,0.3672,4.6948,0,document,SUSPICIOUS
3355,6.8919,0,38,0.0789,3,1,0,1,0,0,0,1,2,2,0,1,0,0,0.56,0,0,0,0,0,1.45,0.2381,4.3617,0,script,SUSPICIOUS
104086,5.265,0,31,0.0968,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0.09,0,0,0,0,0,1.0,0.0974,2.5481,0,document,CLEAN
35394,5.0966,0,34,0.0882,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0.04,0,0,0,0,0,1.0,0.2098,3.0022,0,document,CLEAN
235841,4.7619,0,9,0.3333,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0.13,0,0,0,0,0,1.0,0.3094,3.9818,0,document,CLEAN
497626,4.8339,0,31,0.0645,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.05,0,0,0,0,0,1.0,0.2743,3.7249,0,media,CLEAN
6538,4.1323,0,26,0.0769,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.03,0,0,0,0,0,1.0,0.0778,4.3813,0,media,CLEAN
47665,3.6184,0,9,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.14,0,0,0,0,0,1.0,0.3051,2.5666,0,document,CLEAN
856099,4.3573,0,9,0.1111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.03,0,0,0,0,0,1.0,0.2742,4.665,0,document,CLEAN
14584,5.1855,0,35,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,1.0,0.319,2.9417,0,media,CLEAN
96345,3.8039,0,11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,1.0,0.1117,4.6911,0,document,CLEAN
3655,3.6944,0,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,1.0,0.3183,3.9426,0,image,CLEAN
1726854,4.1519,0,28,0.1071,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0.03,0,0,0,0,0,1.0,0.1035,2.6286,0,image,CLEAN
36256,5.2655,0,10,0.3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0.09,0,0,0,0,0,1.0,0.1547,3.232,0,image,CLEAN
30345,4.9755,0,15,0.0667,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0.09,0,0,0,0,0,1.0,0.3041,4.6712,0,document,CLEAN
19239,5.3437,0,23,0.087,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.11,0,0,0,0,0,1.0,0.0659,3.7329,0,document,CLEAN
134576,4.9384,0,15,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.09,0,0,0,0,0,1.0,0.1168,3.6432,0,document,CLEAN
3135,4.7687,0,9,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.05,0,0,0,0,0,1.0,0.0893,3.3484,0,image,CLEAN
398379,6.1602,0,14,0.2143,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0.01,0,0,0,0,0,1.0,0.2022,3.9759,0,media,CLEAN
59969,4.1955,0,26,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,1.0,0.2355,2.6781,0,document,CLEAN
887806,3.831,0,24,0.0417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,1.0,0.0518,4.8308,0,media,CLEAN
14015,4.7952,0,22,0.0909,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.06,0,0,0,0,0,1.0,0.3065,3.9169,0,document,CLEAN
136572,3.5911,0,24,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.09,0,0,0,0,0,1.0,0.0503,4.0214,0,document,CLEAN
33114,4.5651,0,25,0.08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,1.0,0.0902,2.9784,0,document,CLEAN
247255,4.2847,0,27,0.1111,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0.09,0,0,0,0,0,1.0,0.2338,3.6366,0,document,CLEAN
554526,5.8149,0,35,0.0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.05,0,0,0,0,0,1.0,0.1041,3.3763,0,document,CLEAN
1683350,4.8169,0,21,0.1429,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,1.0,0.2107,4.0494,0,image,CLEAN
2268185,6.8,0,18,0.1111,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,1.0,0.3028,3.6028,0,document,CLEAN
36934,3.527,0,9,0.2222,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.01,0,0,0,0,0,1.0,0.0959,2.4546,0,media,CLEAN
11759,5.6964,0,8,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.08,0,0,0,0,0,1.0,0.1632,3.0004,0,document,CLEAN
14675,6.1335,0,14,0.1429,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0.06,0,0,0,0,0,1.0,0.2653,2.8706,0,image,CLEAN
1957,4.3235,0,34,0.0882,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0.11,0,0,0,0,0,1.0,0.344,3.3784,0,document,CLEAN
161645,7.6846,0,19,0.2632,5,0,0,0,0,0,0,1,9,7,4,1,1,0,0.67,1,0,0,0,0,2.07,0.7851,6.7142,1,archive,MALICIOUS
45052,4.0427,0,24,0.125,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,1.0,0.2231,4.0643,0,document,CLEAN
140901,2.5306,0,30,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.06,0,0,0,0,0,1.0,0.288,2.1402,0,document,CLEAN
219448,5.4972,0,28,0.0714,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,1.0,0.3347,4.4726,0,image,CLEAN
543356,5.4072,0,12,0.1667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,1.0,0.0657,3.4031,0,media,CLEAN
1340,6.023,1,30,0.0667,2,1,0,1,0,0,0,1,3,1,2,0,0,0,0.54,0,1,0,0,0,1.67,0.5188,3.4195,0,script,SUSPICIOUS
93981,3.9601,0,28,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.07,0,0,0,0,0,1.0,0.3471,2.254,0,document,CLEAN
232363,3.2278,0,26,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.07,0,0,0,0,0,1.0,0.2587,3.7306,0,image,CLEAN
93835,4.771,0,21,0.0952,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.06,0,0,0,0,0,1.0,0.0703,2.7635,0,media,CLEAN
1304745,3.2345,0,30,0.1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0.04,0,0,0,0,0,1.0,0.2049,4.5604,0,media,CLEAN
134263,4.6344,0,14,0.2143,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,2.21,0.1413,4.1141,0,archive,CLEAN
290210,4.9581,0,10,0.2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,2.03,0.3112,3.0436,0,archive,CLEAN
1024,7.1232,1,53,0.1132,6,0,0,0,0,1,0,1,13,6,2,1,0,1,0.5,1,0,0,1,1,2.5,0.7197,6.3107,0,archive,MALICIOUS
66023,5.4426,0,30,0.0667,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0.08,0,0,0,0,0,1.0,0.1813,3.7941,0,document,CLEAN
5742,6.7564,1,29,0.2414,7,0,0,1,0,0,1,1,8,2,2,1,0,0,0.83,1,0,0,0,0,3.69,0.5374,6.4035,1,script,MALICIOUS
884,5.5397,0,28,0.0714,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,1.0,0.1771,2.83,0,media,CLEAN
1088759,5.8273,0,25,0.08,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0.06,0,0,0,0,0,1.0,0.1406,3.2835,0,media,CLEAN
650738,5.1286,0,26,0.1154,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,1.0,0.267,4.493,0,image,CLEAN
12352,4.0075,0,18,0.1111,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.15,0,0,0,0,0,1.0,0.14,4.4319,0,document,CLEAN
19512,3.9322,0,14,0.0714,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.14,0,0,0,0,0,1.0,0.2625,3.7697,0,media,CLEAN
482,6.0797,0,43,0.0233,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0.43,1,0,0,0,0,2.17,0.418,4.2845,0,script,SUSPICIOUS
74988,5.2344,0,24,0.0833,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0.14,0,0,0,0,0,1.0,0.122,2.2563,0,document,CLEAN
311368,4.9915,0,30,0.0333,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.11,0,0,0,0,0,1.0,0.1058,3.4244,0,document,CLEAN
106921,3.2289,0,27,0.0741,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,1.0,0.0545,4.319,0,document,CLEAN
10038,5.8765,0,23,0.0435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,1.0,0.2012,2.5632,0,document,CLEAN
135413,4.6632,0,27,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.07,0,0,0,0,0,1.0,0.343,3.2291,0,document,CLEAN
104927,3.7286,0,23,0.1304,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0.07,0,0,0,0,0,1.0,0.2333,3.1165,0,media,CLEAN
881698,4.94,0,34,0.0882,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0.15,0,0,0,0,0,1.0,0.2847,4.4384,0,document,CLEAN
100708,5.3812,0,11,0.3636,4,0,0,1,0,0,0,1,4,3,1,0,1,0,0.59,0,0,0,0,0,2.27,0.1789,3.8678,0,script,SUSPICIOUS
53990,3.593,0,31,0.0323,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.13,0,0,0,0,0,1.0,0.1278,3.0492,0,document,CLEAN
435123,4.6523,0,23,0.087,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,1.45,0.1343,3.6,0,archive,CLEAN
296200,4.7681,0,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,1.0,0.261,3.5349,0,document,CLEAN
828526,5.2328,0,14,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.02,0,0,0,0,0,1.0,0.2836,2.336,0,document,CLEAN
93559,5.2721,0,27,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.11,0,0,0,0,0,1.0,0.2648,3.7519,0,document,CLEAN
6976,3.5635,0,28,0.1071,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,1.0,0.2939,3.6991,0,document,CLEAN
608457,4.3988,0,18,0.1667,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0.13,0,0,0,0,0,1.0,0.3471,4.967,0,document,CLEAN
70117,4.4783,0,10,0.1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0.04,0,0,0,0,0,1.0,0.3289,4.425,0,document,CLEAN
5944,6.4408,1,28,0.1786,5,0,1,0,0,0,1,1,4,7,4,1,1,0,0.6,1,1,0,0,0,4.3,0.4609,6.9411,1,executable,MALICIOUS
175536,4.7125,0,27,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,1.0,0.0543,4.3843,0,document,CLEAN
433904,3.7012,0,10,0.3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0.02,0,0,0,0,0,1.0,0.1926,3.6494,0,document,CLEAN
6057,5.2933,0,43,0.1395,6,0,0,0,1,0,0,0,2,2,1,0,0,1,0.47,0,0,0,0,0,1.89,0.4038,4.3319,0,document,SUSPICIOUS
171802,6.6614,0,18,0.1667,3,0,0,0,0,1,0,0,1,2,0,0,0,0,0.09,0,0,0,0,0,2.43,0.0854,2.7282,0,archive,CLEAN
139186,6.907,0,26,0.1154,3,0,0,1,0,0,0,1,6,2,4,1,0,0,0.84,1,1,0,0,0,3.68,0.7685,7.0199,1,script,MALICIOUS
18018,5.3812,0,34,0.0882,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,1.0,0.2909,3.1335,0,media,CLEAN
166788,4.829,0,33,0.0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0.02,0,0,0,0,0,1.15,0.224,4.3988,0,archive,CLEAN
2266,5.6482,0,13,0.3846,5,0,0,1,0,0,0,1,1,1,0,0,0,0,0.49,0,1,0,0,0,3.0,0.2284,5.2262,0,script,SUSPICIOUS
235166,3.6861,0,31,0.0323,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.01,0,0,0,0,0,1.0,0.0539,2.6484,0,media,CLEAN
17254,6.379,0,28,0.1786,5,0,0,0,1,0,0,0,4,0,1,0,0,1,0.34,1,0,0,0,0,2.43,0.4948,3.4674,0,document,SUSPICIOUS
7789,5.4983,0,23,0.0435,1,1,0,1,0,0,0,1,4,3,0,1,1,0,0.39,0,0,0,0,0,2.06,0.1644,3.8644,0,script,SUSPICIOUS
3075,7.3,0,32,0.0625,2,0,0,1,0,0,0,1,1,2,0,0,0,0,0.21,0,0,0,0,0,2.71,0.4188,4.3059,0,script,SUSPICIOUS
7787961,5.1897,0,29,0.1034,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0.06,0,0,0,0,0,1.0,0.2409,2.5544,0,image,CLEAN
53383,5.6038,0,26,0.0385,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.03,0,0,0,0,0,1.0,0.0939,2.8723,0,image,CLEAN
538504,7.99,0,53,0.1321,7,1,1,0,0,0,0,1,4,7,2,1,1,0,0.84,0,1,0,0,0,2.58,0.7652,5.3427,1,executable,MALICIOUS
92225,4.8045,0,10,0.6,6,0,0,0,1,0,0,0,4,3,0,0,0,1,0.24,1,1,0,0,0,2.59,0.5165,5.5087,0,document,SUSPICIOUS
23260,6.2891,0,29,0.1034,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,1.0,0.2543,3.4113,0,document,CLEAN
2270,6.8707,0,27,0.2222,6,0,0,1,0,0,0,1,3,1,0,1,0,0,0.31,1,0,0,0,0,2.35,0.5206,5.4771,0,script,SUSPICIOUS
304191,5.848,0,35,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.08,0,0,0,0,0,1.0,0.1622,4.4889,0,document,CLEAN
78450,4.2955,0,24,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.14,0,0,0,0,0,1.0,0.3082,4.4037,0,image,CLEAN
1007345,4.8497,0,30,0.0333,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.13,0,0,0,0,0,1.0,0.2506,2.9292,0,document,CLEAN
592406,4.7267,0,35,0.0286,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0.01,0,0,0,0,0,1.0,0.3466,2.8951,0,document,CLEAN
40849,5.6173,0,21,0.0476,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0.13,0,0,0,0,0,1.0,0.2826,3.2655,0,media,CLEAN
236586,4.0156,0,34,0.0294,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.13,0,0,0,0,0,1.0,0.0561,4.1355,0,media,CLEAN
626817,5.3396,0,9,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01,0,0,0,0,0,1.0,0.2781,3.7248,0,media,CLEAN
3001,7.1431,1,28,0.25,7,0,1,0,0,0,1,1,4,2,6,0,1,0,0.95,0,1,0,0,0,4.98,0.6259,6.3195,1,executable,MALICIOUS
58524,5.1997,0,13,0.1538,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0.07,0,0,0,0,0,1.0,0.2758,3.8145,0,document,CLEAN
258803,5.8881,0,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,1.0,0.2703,2.3653,0,image,CLEAN
1019262,4.7794,0,17,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.03,0,0,0,0,0,1.0,0.3171,4.7477,0,document,CLEAN
111366,5.2643,0,21,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.01,0,0,0,0,0,1.0,0.0823,4.3792,0,document,CLEAN
320922,5.5297,0,31,0.0645,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.03,0,0,0,0,0,1.0,0.3096,4.1877,0,document,CLEAN
17464,5.7978,0,45,0.1333,6,0,0,1,0,0,0,1,3,3,1,0,0,0,0.34,0,0,0,0,0,1.5,0.3531,4.6078,0,script,SUSPICIOUS
39129,5.6079,0,29,0.0345,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0.02,0,0,0,0,0,1.0,0.2352,3.0599,0,document,CLEAN
13158,4.4458,0,35,0.0571,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,1.0,0.2757,2.1222,0,image,CLEAN
1123468,5.5976,0,12,0.1667,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.05,0,0,0,0,0,1.0,0.3359,2.4758,0,document,CLEAN
895,3.7076,0,35,0.0286,1,0,0,0,1,0,0,0,3,0,2,0,0,1,0.23,1,0,0,0,0,3.4,0.462,4.277,0,document,SUSPICIOUS
70573,4.3686,0,17,0.1765,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0.06,0,0,0,0,0,1.0,0.1891,4.4498,0,document,CLEAN
1233,6.5507,1,30,0.1,3,0,0,1,0,0,0,1,2,1,0,1,1,0,0.37,0,0,0,0,0,2.59,0.3854,3.8499,0,script,SUSPICIOUS
793,4.5358,0,15,0.0667,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.04,0,0,0,0,0,1.0,0.1199,4.0362,0,document,CLEAN
339513,3.3486,0,31,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.11,0,0,0,0,0,1.0,0.0802,2.4991,0,document,CLEAN
63735,4.8021,0,8,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.06,0,0,0,0,0,1.0,0.0801,4.8952,0,document,CLEAN
1228,5.6109,0,24,0.0833,2,0,0,1,0,0,0,1,2,0,2,1,0,0,0.3,0,1,0,0,0,3.34,0.3228,3.5184,0,script,SUSPICIOUS
316294,4.184,0,29,0.069,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,1.0,0.1967,3.8888,0,document,CLEAN
34918,3.441,0,12,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.02,0,0,0,0,0,1.0,0.3477,2.8836,0,image,CLEAN
287954,5.5681,0,32,0.0938,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0.13,0,0,0,0,0,1.0,0.2828,2.7164,0,document,CLEAN
105982,3.8465,0,32,0.0312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,1.0,0.2648,2.9842,0,document,CLEAN
216384,5.5595,0,24,0.0833,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.13,0,0,0,0,0,1.0,0.2608,4.0845,0,media,CLEAN
35990,6.3248,0,8,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.07,0,0,0,0,0,1.0,0.2421,3.6688,0,document,CLEAN
99690,3.4252,0,26,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,1.0,0.0509,4.1652,0,document,CLEAN
7343,4.3654,0,15,0.2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0.09,0,0,0,0,0,1.0,0.3321,4.3833,0,document,CLEAN
1360534,5.4177,0,26,0.0769,2,0,0,0,0,1,0,0,1,2,0,0,0,0,0.02,0,0,0,0,0,2.16,0.1085,2.0976,0,archive,CLEAN
1552460,5.8969,0,26,0.0385,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0.13,0,0,0,0,0,1.0,0.2122,2.1522,0,document,CLEAN
7314,5.4316,0,19,0.1579,3,0,0,0,1,0,0,0,4,3,2,0,0,1,0.47,1,0,0,0,0,2.63,0.3138,5.0792,0,document,SUSPICIOUS
139127,5.6472,0,35,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,1.0,0.3082,3.7397,0,document,CLEAN
121267,4.8016,0,18,0.1667,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,0,0,0,0,0,1.0,0.2713,3.0754,0,image,CLEAN
102903,5.3624,0,27,0.0741,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0.09,0,0,0,0,0,1.0,0.1969,4.3087,0,document,CLEAN
19963,5.7251,0,20,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.14,0,0,0,0,0,1.0,0.3353,4.0819,0,document,CLEAN
12821,4.8723,0,17,0.1176,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0.04,0,0,0,0,0,1.0,0.2453,2.1859,0,image,CLEAN
